APPLICATION_ID,CORE_PROJECT_NUM,topic,topic_label,IC_NAME,FISCAL_YEAR
2745555,R01HD026339,26,Genetics | Biotechnology | Neurosciences,HD,2000
6752900,R01RR016421,53,Bioengineering | Clinical Research | Neurosciences,RR,2004
6752903,R01AI052059,27,Neurosciences | Genetics | Clinical Research,AI,2004
6752908,P30AR041940,31,Clinical Research | Prevention | Clinical Trials and Supportive Activities,AR,2004
6752929,R01AT000637,67,Clinical Research | Prevention | Neurosciences,AT,2004
6752957,K01AA013402,91,Clinical Research | Behavioral and Social Science | Neurosciences,AA,2004
6753462,K02MH064190,34,Clinical Research | Behavioral and Social Science | Neurosciences,MH,2004
6753590,R01DA009793,89,Genetics | Infectious Diseases | Biotechnology,DA,2004
6753681,K08AI053678,49,Genetics | Neurosciences | Cancer,AI,2004
6754044,R01DA017642,66,Clinical Research | Behavioral and Social Science | Health Services,DA,2004
6754096,R01CA106377,17,Neurosciences | Genetics | Brain Disorders,CA,2004
6754215,R15GM070468,17,Neurosciences | Genetics | Brain Disorders,GM,2004
6754265,R21ES012912,58,Genetics | Neurosciences | Biotechnology,ES,2004
6754294,R15ES012407,38,Clinical Research | Behavioral and Social Science | Pediatric,ES,2004
6754365,R01DK061724,70,Genetics | Cancer | Biotechnology,DK,2004
6754397,R21DK064743,20,Genetics | Biotechnology | Neurosciences,DK,2004
6754449,K05AA014260,24,Clinical Research | Cancer | Neurosciences,AA,2004
6754455,K01CA090242,87,Genetics | Neurosciences | Biotechnology,CA,2004
6754516,R18DK062258,93,Clinical Research | Behavioral and Social Science | Prevention,DK,2004
6754533,R01DE009692,49,Genetics | Neurosciences | Cancer,DE,2004
6754747,R03DA017656,39,Clinical Research | Neurosciences | Prevention,DA,2004
6754899,R01GM070515,64,Genetics | Infectious Diseases | Biotechnology,GM,2004
6755016,R44NS040597,98,Genetics | Neurosciences** | Clinical Research,NS,2004
6755063,R01GM032308,51,Genetics | Biotechnology | Human Genome,GM,2004
6755080,R01GM030228,57,Genetics | Biotechnology | Neurosciences,GM,2004
6755110,R01HD039061,67,Clinical Research | Prevention | Neurosciences,HD,2004
6755267,R01AR048821,92,Neurosciences | Behavioral and Social Science | Brain Disorders,AR,2004
6755880,R01AI049726,67,Clinical Research | Prevention | Neurosciences,AI,2004
6755909,R01CA075795,42,Clinical Research | Behavioral and Social Science | Prevention,CA,2004
6755952,R01AI050553,9,Genetics | Biotechnology | Cancer,AI,2004
6755995,R01HD034273,23,Behavioral and Social Science | Neurosciences | Clinical Research,HD,2004
6756398,K23HL067197,88,Clinical Research | Prevention | Genetics,HL,2004
6756423,K08CA090431,79,Genetics | Biotechnology | Neurosciences,CA,2004
6756429,R01HD039384,65,Genetics | Biotechnology | Neurosciences,HD,2004
6756578,R01NS034172,20,Genetics | Biotechnology | Neurosciences,NS,2004
6756705,R01HL076259,17,Neurosciences | Genetics | Brain Disorders,HL,2004
6756709,S06GM008102,8,Biotechnology | Cancer | Bioengineering,GM,2004
6756879,R01EY015420,79,Genetics | Biotechnology | Neurosciences,EY,2004
6757022,R13NS048177,55,Cancer | Neurosciences | Genetics,NS,2004
6757181,R03AG021609,15,Clinical Research | Clinical Trials | Prevention,AG,2004
6757230,P50NS023724,9,Genetics | Biotechnology | Cancer,NS,2004
6757235,R01CA101042,94,Clinical Research | Prevention | Clinical Trials and Supportive Activities,CA,2004
6757276,K30HL004144,77,Clinical Research | Behavioral and Social Science | Prevention,HL,2004
6757290,T32RR007068,82,Clinical Research | Neurosciences | Cancer,RR,2004
6757293,R03CA095923,67,Clinical Research | Prevention | Neurosciences,CA,2004
6757299,R21DK067480,97,Bioengineering | Biotechnology | Cancer,DK,2004
6757849,R01CA100864,0,Genetics | Biotechnology | Neurosciences,CA,2004
6757867,R01HD041440,58,Genetics | Neurosciences | Biotechnology,HD,2004
6757892,R01HL067385,40,Genetics | Biotechnology | Clinical Research,HL,2004
6757905,R01HL060591,65,Genetics | Biotechnology | Neurosciences,HL,2004
6757961,R01HL065418,40,Genetics | Biotechnology | Clinical Research,HL,2004
6757994,R01CA066077,20,Genetics | Biotechnology | Neurosciences,CA,2004
6758002,R01CA101039,80,Genetics | Neurosciences | Clinical Research,CA,2004
6758014,R01AI039654,54,Genetics | Biotechnology | Infectious Diseases,AI,2004
6758181,S06GM008205,85,Clinical Research | Prevention | Behavioral and Social Science,GM,2004
6758207,P01HD046666,63,Clinical Research | Behavioral and Social Science | Prevention,HD,2004
6758272,R21NS048258,4,Neurosciences | Behavioral and Social Science | Basic Behavioral and Social Science,NS,2004
6758482,G08LM008232,14,Clinical Research | Prevention | Clinical Trials,LM,2004
6758508,P01GM031304,47,Clinical Research | Genetics | Biotechnology,GM,2004
6758531,R01HL064041,35,Genetics | Neurosciences | Cardiovascular,HL,2004
6758550,R01GM028717,64,Genetics | Infectious Diseases | Biotechnology,GM,2004
6758556,R01HL067176,99,Genetics | Neurosciences | Cancer,HL,2004
6758574,R01MH065141,50,Behavioral and Social Science | Clinical Research | Pediatric,MH,2004
6758604,R01GM064509,54,Genetics | Biotechnology | Infectious Diseases,GM,2004
6758627,K23MH064491,90,Clinical Research | Behavioral and Social Science | Prevention,MH,2004
6758651,T32HD007430,33,Clinical Research | Neurosciences | Cancer,HD,2004
6758661,R25CA066061,90,Clinical Research | Behavioral and Social Science | Prevention,CA,2004
6758822,R21AA014888,75,Genetics | Neurosciences | Clinical Research,AA,2004
6759249,R01NS025304,58,Genetics | Neurosciences | Biotechnology,NS,2004
6759255,R01DK057079,20,Genetics | Biotechnology | Neurosciences,DK,2004
6759293,R01CA083937,80,Genetics | Neurosciences | Clinical Research,CA,2004
6759333,R01HL070766,35,Genetics | Neurosciences | Cardiovascular,HL,2004
6759343,R01AG023218,75,Genetics | Neurosciences | Clinical Research,AG,2004
6759351,R01CA086881,81,Genetics | Cancer | Infectious Diseases,CA,2004
6759391,R01DC005771,92,Neurosciences | Behavioral and Social Science | Brain Disorders,DC,2004
6759663,R13DK067195,55,Cancer | Neurosciences | Genetics,DK,2004
6759970,,8,Biotechnology | Cancer | Bioengineering,RR,2004
6759997,K23HL072758,47,Clinical Research | Genetics | Biotechnology,HL,2004
6760140,R01HD043098,11,Neurosciences | Genetics | Brain Disorders,HD,2004
6760216,K08DE014167,84,Genetics | Infectious Diseases | Cancer,DE,2004
6760403,R21EB003452,83,Bioengineering | Biotechnology | Cancer,EB,2004
6760443,R21DC006643,0,Genetics | Biotechnology | Neurosciences,DC,2004
6760571,R01AG023629,67,Clinical Research | Prevention | Neurosciences,AG,2004
6760890,R01MH050431,92,Neurosciences | Behavioral and Social Science | Brain Disorders,MH,2004
6760910,R01DK057636,54,Genetics | Biotechnology | Infectious Diseases,DK,2004
6760935,U10CA035269,31,Clinical Research | Prevention | Clinical Trials and Supportive Activities,CA,2004
6761011,R01CA074907,49,Genetics | Neurosciences | Cancer,CA,2004
6761022,R43AI056508,87,Genetics | Neurosciences | Biotechnology,AI,2004
6761226,R01GM070683,56,Genetics | Bioengineering | Biotechnology,GM,2004
6761470,R03AI059644,62,Infectious Diseases | Biotechnology | Prevention,AI,2004
6761758,R01AR042639,18,Bioengineering | Clinical Research | Neurosciences,AR,2004
6761759,R01AR046308,35,Genetics | Neurosciences | Cardiovascular,AR,2004
6761846,R01NS025529,4,Neurosciences | Behavioral and Social Science | Basic Behavioral and Social Science,NS,2004
6761880,R44DA013527,86,Bioengineering | Clinical Research | Cancer,DA,2004
6761966,R01DA009621,92,Neurosciences | Behavioral and Social Science | Brain Disorders,DA,2004
6762103,R21DK067271,20,Genetics | Biotechnology | Neurosciences,DK,2004
6762229,R33CA106709,18,Bioengineering | Clinical Research | Neurosciences,CA,2004
6762355,R01DA012588,35,Genetics | Neurosciences | Cardiovascular,DA,2004
6762376,T32DK063702,46,Clinical Research | Prevention | Neurosciences,DK,2004
6762406,R01HL072056,27,Neurosciences | Genetics | Clinical Research,HL,2004
6762408,R01HL054853,16,Genetics | Neurosciences | Cancer,HL,2004
6762451,T32MH020021,77,Clinical Research | Behavioral and Social Science | Prevention,MH,2004
6762462,R01CA085289,0,Genetics | Biotechnology | Neurosciences,CA,2004
6762585,R01AI059829,45,Genetics | Clinical Research | Human Genome,AI,2004
6762663,R21AI059483,71,Biotechnology | Infectious Diseases | Prevention,AI,2004
6762670,R21AI059541,54,Genetics | Biotechnology | Infectious Diseases,AI,2004
6762747,R21MH070739,20,Genetics | Biotechnology | Neurosciences,MH,2004
6762780,P01AR049920,8,Biotechnology | Cancer | Bioengineering,AR,2004
6762831,R24AI049393,32,Clinical Research | Prevention | Cancer,AI,2004
6762857,K23MH070849,23,Behavioral and Social Science | Neurosciences | Clinical Research,MH,2004
6762868,R01CA106802,81,Genetics | Cancer | Infectious Diseases,CA,2004
6763000,R21AG023716,94,Clinical Research | Prevention | Clinical Trials and Supportive Activities,AG,2004
6763022,T32ES010957,33,Clinical Research | Neurosciences | Cancer,ES,2004
6763047,R01GM066978,29,Genetics | Infectious Diseases | Bioengineering,GM,2004
6763048,R01AI043288,20,Genetics | Biotechnology | Neurosciences,AI,2004
6763057,R37GM043880,17,Neurosciences | Genetics | Brain Disorders,GM,2004
6763078,R01HL055520,54,Genetics | Biotechnology | Infectious Diseases,HL,2004
6763128,R01CA098390,35,Genetics | Neurosciences | Cardiovascular,CA,2004
6763205,R01GM066913,29,Genetics | Infectious Diseases | Bioengineering,GM,2004
6763248,R01CA102729,81,Genetics | Cancer | Infectious Diseases,CA,2004
6763265,R01DK049381,88,Clinical Research | Prevention | Genetics,DK,2004
6763784,R13CA107036,41,Genetics | Biotechnology | Infectious Diseases,CA,2004
6763970,R21NS048377,80,Genetics | Neurosciences | Clinical Research,NS,2004
6764042,R13MH058455,14,Clinical Research | Prevention | Clinical Trials,MH,2004
6764056,R01NS044330,64,Genetics | Infectious Diseases | Biotechnology,NS,2004
6764085,K25EB001427,3,Clinical Research | Neurosciences | Behavioral and Social Science,EB,2004
6764126,R01EB000225,48,Bioengineering | Biotechnology | Neurosciences,EB,2004
6764135,R13DC001677,82,Clinical Research | Neurosciences | Cancer,DC,2004
6764147,R01DC005226,91,Clinical Research | Behavioral and Social Science | Neurosciences,DC,2004
6764178,R01NS030007,58,Genetics | Neurosciences | Biotechnology,NS,2004
6764185,K23HL074077,88,Clinical Research | Prevention | Genetics,HL,2004
6764226,R01MH062003,91,Clinical Research | Behavioral and Social Science | Neurosciences,MH,2004
6764609,R01CA107134,98,Genetics | Neurosciences** | Clinical Research,CA,2004
6764796,P01AG020679,95,Clinical Research | Behavioral and Social Science | Prevention,AG,2004
6764934,P50DA010233,66,Clinical Research | Behavioral and Social Science | Health Services,DA,2004
6764977,P50DA007656,50,Behavioral and Social Science | Clinical Research | Pediatric,DA,2004
6765051,R01CA106914,95,Clinical Research | Behavioral and Social Science | Prevention,CA,2004
6765062,R21AI059329,47,Clinical Research | Genetics | Biotechnology,AI,2004
6765132,R01GM053320,29,Genetics | Infectious Diseases | Bioengineering,GM,2004
6765139,K02MH001723,49,Genetics | Neurosciences | Cancer,MH,2004
6765228,R01HL070997,11,Neurosciences | Genetics | Brain Disorders,HL,2004
6765232,R01CA040104,54,Genetics | Biotechnology | Infectious Diseases,CA,2004
6765251,R01DC006279,35,Genetics | Neurosciences | Cardiovascular,DC,2004
6765290,R01GM038545,49,Genetics | Neurosciences | Cancer,GM,2004
6765298,R01DC003552,23,Behavioral and Social Science | Neurosciences | Clinical Research,DC,2004
6765384,R03LM008302,5,Clinical Research | Behavioral and Social Science | Prevention,LM,2004
6765503,R21EB003803,96,Biotechnology | Bioengineering | Genetics,EB,2004
6765779,R01NS034659,92,Neurosciences | Behavioral and Social Science | Brain Disorders,NS,2004
6765843,R21AI057084,21,Clinical Research | Prevention | Pediatric,AI,2004
6765856,R01CA065823,11,Neurosciences | Genetics | Brain Disorders,CA,2004
6765932,R03EY014139,29,Genetics | Infectious Diseases | Bioengineering,EY,2004
6765957,R01CA092268,27,Neurosciences | Genetics | Clinical Research,CA,2004
6765975,T32GM007491,8,Biotechnology | Cancer | Bioengineering,GM,2004
6766003,R01AI021144,29,Genetics | Infectious Diseases | Bioengineering,AI,2004
6766009,R01NS042225,65,Genetics | Biotechnology | Neurosciences,NS,2004
6766018,R01NS042150,73,Neurosciences | Brain Disorders | Behavioral and Social Science,NS,2004
6766115,R21AI059711,54,Genetics | Biotechnology | Infectious Diseases,AI,2004
6766252,R03NR008921,90,Clinical Research | Behavioral and Social Science | Prevention,NR,2004
6766715,R01AT000636,22,Clinical Research | Genetics | Prevention,AT,2004
6766773,R21AI055907,87,Genetics | Neurosciences | Biotechnology,AI,2004
6766814,R01CA083700,16,Genetics | Neurosciences | Cancer,CA,2004
6766816,R01TW006230,59,Clinical Research | Behavioral and Social Science | Prevention,TW,2004
6766940,R01DE013414,17,Neurosciences | Genetics | Brain Disorders,DE,2004
6766958,U19AI050864,31,Clinical Research | Prevention | Clinical Trials and Supportive Activities,AI,2004
6767154,R21CA102732,97,Bioengineering | Biotechnology | Cancer,CA,2004
6767167,G20RR019695,86,Bioengineering | Clinical Research | Cancer,RR,2004
6767263,R55DC006685,18,Bioengineering | Clinical Research | Neurosciences,DC,2004
6767273,K01EB003519,86,Bioengineering | Clinical Research | Cancer,EB,2004
6767324,P01AG023664,47,Clinical Research | Genetics | Biotechnology,AG,2004
6767353,R01EY015514,37,Neurosciences | Behavioral and Social Science | Basic Behavioral and Social Science,EY,2004
6767534,R21CA095016,59,Clinical Research | Behavioral and Social Science | Prevention,CA,2004
6767599,U54CA096281,82,Clinical Research | Neurosciences | Cancer,CA,2004
6767609,R01GM067788,29,Genetics | Infectious Diseases | Bioengineering,GM,2004
6767681,R01HL061382,71,Biotechnology | Infectious Diseases | Prevention,HL,2004
6767705,T32AI049823,77,Clinical Research | Behavioral and Social Science | Prevention,AI,2004
6767720,T32NS043126,77,Clinical Research | Behavioral and Social Science | Prevention,NS,2004
6767727,R44CA094427,83,Bioengineering | Biotechnology | Cancer,CA,2004
6767841,R01DC002978,36,Bioengineering | Genetics | Human Genome,DC,2004
6768148,P01HL076540,8,Biotechnology | Cancer | Bioengineering,HL,2004
6768565,K23AA000310,34,Clinical Research | Behavioral and Social Science | Neurosciences,AA,2004
6768566,R01AA012640,59,Clinical Research | Behavioral and Social Science | Prevention,AA,2004
6768614,R01HL055413,84,Genetics | Infectious Diseases | Cancer,HL,2004
6768618,R01GM050008,35,Genetics | Neurosciences | Cardiovascular,GM,2004
6768623,K01DK059327,47,Clinical Research | Genetics | Biotechnology,DK,2004
6768660,R01MH060787,20,Genetics | Biotechnology | Neurosciences,MH,2004
6768661,K24HL068765,74,Clinical Research | Prevention | Behavioral and Social Science,HL,2004
6768678,U10CA067575,32,Clinical Research | Prevention | Cancer,CA,2004
6768690,R01GM039746,11,Neurosciences | Genetics | Brain Disorders,GM,2004
6768729,F30DE014831,11,Neurosciences | Genetics | Brain Disorders,DE,2004
6768730,R01DA012242,35,Genetics | Neurosciences | Cardiovascular,DA,2004
6768774,R01AI050940,96,Biotechnology | Bioengineering | Genetics,AI,2004
6768802,T32MH015750,33,Clinical Research | Neurosciences | Cancer,MH,2004
6768810,R01ES010377,45,Genetics | Clinical Research | Human Genome,ES,2004
6768830,R01DA014110,37,Neurosciences | Behavioral and Social Science | Basic Behavioral and Social Science,DA,2004
6768832,R01DK052131,41,Genetics | Biotechnology | Infectious Diseases,DK,2004
6768840,T32AI052067,77,Clinical Research | Behavioral and Social Science | Prevention,AI,2004
6769426,R01DK058259,16,Genetics | Neurosciences | Cancer,DK,2004
6769445,R01GM043609,89,Genetics | Infectious Diseases | Biotechnology,GM,2004
6769472,T32HL007972,82,Clinical Research | Neurosciences | Cancer,HL,2004
6769481,R01TW005964,95,Clinical Research | Behavioral and Social Science | Prevention,TW,2004
6769522,U10CA035281,15,Clinical Research | Clinical Trials | Prevention,CA,2004
6769536,R01CA098804,40,Genetics | Biotechnology | Clinical Research,CA,2004
6769544,R01AR043727,21,Clinical Research | Prevention | Pediatric,AR,2004
6769548,R01EY011286,35,Genetics | Neurosciences | Cardiovascular,EY,2004
6769552,R01GM060575,20,Genetics | Biotechnology | Neurosciences,GM,2004
6769558,R01HL069400,59,Clinical Research | Behavioral and Social Science | Prevention,HL,2004
6769562,R21DE015343,92,Neurosciences | Behavioral and Social Science | Brain Disorders,DE,2004
6769761,R21AI059563,78,Neurosciences | Genetics | Brain Disorders,AI,2004
6769849,R01CA107420,17,Neurosciences | Genetics | Brain Disorders,CA,2004
6769944,R21DA014321,59,Clinical Research | Behavioral and Social Science | Prevention,DA,2004
6769997,R01AG018915,67,Clinical Research | Prevention | Neurosciences,AG,2004
6770005,R01AG008470,29,Genetics | Infectious Diseases | Bioengineering,AG,2004
6770014,R21GM068123,98,Genetics | Neurosciences** | Clinical Research,GM,2004
6770057,R01NS039511,36,Bioengineering | Genetics | Human Genome,NS,2004
6770115,T32GM008795,82,Clinical Research | Neurosciences | Cancer,GM,2004
6770225,P60AR047784,32,Clinical Research | Prevention | Cancer,AR,2004
